field_1,measure_ab,measure,units,sof,nzsegment,lat,long,s_id,n_obs,s,var_s,d,tau,z,p,c,cd,prop_censored,prop_unique,no_censorlevels,median,annual_sen_slope,sen_lci,sen_uci,analysis_note,percent_annual_change,trend_direction,seasonal,freq,period,end_year,trend_confidence
6257,ECOLI,E. coli,cfu/100ml,CWH,8179868,-39.2004,176.5167,HBRC-00048,55,319,18508.33333,1485,0.214814815,2.337456103,0.019415481,0.99029226,0.00970774,0.315217391,0.380434783,1,14,1.515560166,0,2.68399542,ok,10.82542976,Worsening,FALSE,BiMonth,NA,2019,Very likely worsening
6258,ECOLI,E. coli,cfu/100ml,WWL,8226743,-39.9649,176.906,HBRC-00053,55,139,18945,1485,0.093602694,1.002609422,0.316049348,0.841975326,0.158024674,0,0.591836735,0,205,7.52191092,-4.196360895,23.85809589,ok,3.669224839,Worsening,FALSE,BiMonth,NA,2019,Likely worsening
6259,ECOLI,E. coli,cfu/100ml,CWH,8154426,-38.9152,176.2753,HBRC-00056,56,372,17103,1540,0.241558442,2.836859072,0.004555972,0.997722014,0.002277986,0.55,0.34,2,5,0,0,1.945918761,WARNING: Sen slope influenced by censored values,0,Worsening,FALSE,BiMonth,NA,2019,Very likely worsening
6260,ECOLI,E. coli,cfu/100ml,WDL,8207503,-39.5994,176.7114,HBRC-00059,55,-50,18910.66667,1485,-0.033670034,-0.356322019,0.721599421,0.639200289,0.639200289,0.03125,0.447916667,2,36.5,-0.457133917,-3.249186924,2.083750105,ok,-1.252421691,Indeterminate,FALSE,BiMonth,NA,2019,Indeterminate
6261,ECOLI,E. coli,cfu/100ml,CWH,8207364,-39.5999,176.5771,HBRC-00061,55,272,16846,1485,0.183164983,2.087953838,0.036801999,0.981599001,0.018400999,0.443298969,0.381443299,1,10,0,0,1.264694373,WARNING: Sen slope influenced by censored values,0,Worsening,FALSE,BiMonth,NA,2019,Very likely worsening
6262,ECOLI,E. coli,cfu/100ml,WDL,8202654,-39.5138,176.8496,HBRC-00063,54,327,17945.66667,1431,0.22851153,2.433536148,0.014952142,0.992523929,0.007476071,0,0.659574468,0,1100,113.70633,25.40330864,190.2087603,ok,10.33693909,Worsening,FALSE,BiMonth,NA,2019,Very likely worsening
6263,ECOLI,E. coli,cfu/100ml,WDL,8212314,-39.6722,176.8662,HBRC-00067,54,-15,563.6666667,218,-0.068807339,-0.589680626,0.555404786,0.722297607,0.722297607,0,0.608247423,0,600,-8.744798423,-50.66815032,36.8233,ok,-1.457466404,Improving,TRUE,BiMonth,NA,2019,Likely improving
6264,ECOLI,E. coli,cfu/100ml,CWH,8168815,-39.0741,176.3022,HBRC-00069,54,396,17540.66667,1431,0.27672956,2.982456018,0.002859457,0.998570271,0.001429729,0.278350515,0.402061856,1,17,3.21648728,1.170700686,5.344777791,ok,18.92051341,Worsening,FALSE,BiMonth,NA,2019,Very likely worsening
6265,ECOLI,E. coli,cfu/100ml,CWH,8200175,-39.4849,176.6998,HBRC-00077,55,57,593.6666667,227,0.251101322,2.298352802,0.021541717,0.989229141,0.010770859,0.020618557,0.453608247,1,16,1.549858557,0.390548544,4.197868496,ok,9.686615983,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6266,ECOLI,E. coli,cfu/100ml,WDL,8213430,-39.6908,176.7984,HBRC-00090,54,-3,573.6666667,220,-0.013636364,-0.083502636,0.933451881,0.533274059,0.533274059,0,0.552083333,0,270,-0.712822014,-17.4225824,19.20480984,ok,-0.264008153,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6267,ECOLI,E. coli,cfu/100ml,CWH,7231345,-40.1227,176.0335,HRC-00049,60,-12,712.3333333,270,-0.044444444,-0.412145964,0.68023244,0.65988378,0.65988378,0.228813559,0.288135593,1,8,0,-0.666452052,0.21698378,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6268,ECOLI,E. coli,cfu/100ml,CWH,7169416,-39.1116,175.0613,HRC-00061,56,-21,617,234,-0.08974359,-0.805169682,0.420721769,0.789639115,0.789639115,0.02,0.76,2,137.5,-8.177691085,-24.56326615,7.246302769,ok,-5.947411698,Improving,TRUE,BiMonth,NA,2019,Likely improving
6269,ECOLI,E. coli,cfu/100ml,CDL,7230320,-40.1055,175.3873,HRC-00085,56,-110,20018,1540,-0.071428571,-0.77039979,0.441062778,0.779468611,0.779468611,0,0.881188119,0,460,-16.87354276,-71.70756754,20.00045335,ok,-3.66816147,Improving,FALSE,BiMonth,NA,2019,Likely improving
6270,ECOLI,E. coli,cfu/100ml,WXH,5059327,-37.5994,178.2602,LAWA-100336,58,-95,681,252,-0.376984127,-3.602087827,0.000315672,0.999842164,0.999842164,0,0.709302326,0,56,-8.170613706,-18.34958713,-5.872862443,ok,-14.59038162,Improving,TRUE,BiMonth,NA,2019,Very likely improving
6271,ECOLI,E. coli,cfu/100ml,CWH,5087073,-38.0475,178.1234,LAWA-100348,55,-249,18964.33333,1485,-0.167676768,-1.800872187,0.071723028,0.964138486,0.964138486,0,0.740740741,0,116,-9.830745342,-19.82571841,-0.964723776,ok,-8.474780467,Improving,FALSE,BiMonth,NA,2019,Very likely improving
6272,ECOLI,E. coli,cfu/100ml,CWL,9258028,-41.0253,175.4973,LAWA-100394,58,15,683,252,0.05952381,0.535695112,0.592169282,0.703915359,0.296084641,0,0.527272727,0,130,4.269142487,-6.74499189,13.65324314,ok,3.283955759,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6273,ECOLI,E. coli,cfu/100ml,WDL,5141433,-38.6955,177.9418,LAWA-102234,57,-326,21098.66667,1596,-0.204260652,-2.237462965,0.025256097,0.987371951,0.987371951,0.012820513,0.923076923,1,189,-33.17232943,-62.28926428,-6.997369212,ok,-17.55149705,Improving,FALSE,BiMonth,NA,2019,Very likely improving
6274,ECOLI,E. coli,cfu/100ml,CDM,14214374,-44.9394,169.7649,ORC-00012,57,75,651,243,0.308641975,2.900288666,0.003728191,0.998135904,0.001864096,0.027777778,0.638888889,1,30,3.403409858,1.574877148,5.961458719,ok,11.34469953,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6275,ECOLI,E. coli,cfu/100ml,CXLk,14194984,-44.6505,169.2464,ORC-00015,60,17,516.6666667,270,0.062962963,0.703906152,0.48149122,0.75925439,0.24074561,0.555555556,0.242424242,1,0.85,0,0,0,WARNING: Sen slope influenced by censored values,0,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6276,ECOLI,E. coli,cfu/100ml,CDL,14284368,-45.8715,169.2124,ORC-00017,58,-59,679,252,-0.234126984,-2.225835714,0.026025188,0.986987406,0.986987406,0.008474576,0.677966102,1,534,-45.1390798,-106.1406708,-10.09783659,ok,-8.453011199,Improving,TRUE,BiMonth,NA,2019,Very likely improving
6277,ECOLI,E. coli,cfu/100ml,CDL,14284308,-45.9043,170.4217,ORC-00021,57,33,649,243,0.135802469,1.256109875,0.209076136,0.895461932,0.104538068,0,0.75,0,505,23.45642202,-11.0928247,39.10675488,ok,4.644836043,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6278,ECOLI,E. coli,cfu/100ml,CDH,14229026,-45.1772,170.8811,ORC-00025,60,45,747,270,0.166666667,1.609875813,0.10742497,0.946287515,0.053712485,0.025862069,0.672413793,1,84.5,5.612454504,0,12.6194311,ok,6.641957993,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6279,ECOLI,E. coli,cfu/100ml,CDH,14201036,-44.7454,169.5078,ORC-00040,60,41,727,270,0.151851852,1.483517883,0.137936869,0.931031566,0.068968434,0.203539823,0.477876106,1,26,1.27727244,0,2.913646665,ok,4.912586308,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6280,ECOLI,E. coli,cfu/100ml,CDH,14211503,-44.885,169.3843,ORC-00041,60,11,735.3333333,270,0.040740741,0.368771945,0.712297718,0.643851141,0.356148859,0.06779661,0.576271186,1,33.5,0.33749928,-1.506747944,2.616962908,ok,1.007460536,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6281,ECOLI,E. coli,cfu/100ml,CWM,14201610,-44.7485,169.2687,ORC-00043,60,53,740.3333333,270,0.196296296,1.911127632,0.055988181,0.97200591,0.02799409,0.027522936,0.642201835,1,26,1.181154789,0,2.844933926,ok,4.542903036,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6282,ECOLI,E. coli,cfu/100ml,CDH,14226993,-45.1109,169.5916,ORC-00047,60,30,748,270,0.111111111,1.060345015,0.288987667,0.855506166,0.144493834,0,0.8,0,104.5,2.478789693,-2.201829314,9.208726341,ok,2.372047553,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6283,ECOLI,E. coli,cfu/100ml,CXGM,14194962,-44.6358,168.9907,ORC-00048,60,73,745,270,0.27037037,2.6378759,0.008342711,0.995828645,0.004171355,0.099009901,0.584158416,1,21,2.348797289,1.010729195,5.36115589,WARNING: Sen slope influenced by censored values,11.184749,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6284,ECOLI,E. coli,cfu/100ml,CDH,14218737,-44.9675,168.8144,ORC-00049,58,6,678,252,0.023809524,0.192023843,0.847723529,0.576138236,0.423861764,0.01,0.71,1,100,0.082337692,-3.817679044,6.035190643,ok,0.082337692,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6285,ECOLI,E. coli,cfu/100ml,CDL,14251172,-45.4748,170.7547,ORC-00061,58,63,677,252,0.25,2.38285357,0.017179026,0.991410487,0.008589513,0.06557377,0.606557377,2,68.5,7.973085857,2.413156589,15.50801237,ok,11.6395414,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6286,ECOLI,E. coli,cfu/100ml,CDL,14282089,-45.8727,170.3221,ORC-00066,58,82,22200.66667,1653,0.049606776,0.543628242,0.586697321,0.706651339,0.293348661,0.050505051,0.727272727,2,128,2.384504608,-5.82365442,13.65224797,ok,1.862894225,Worsening,FALSE,BiMonth,NA,2019,Likely worsening
6287,ECOLI,E. coli,cfu/100ml,CDH,14285094,-45.9109,170.2624,ORC-00070,59,16,716,261,0.061302682,0.56057632,0.575086398,0.712456801,0.287543199,0,0.757281553,0,111,3.009268795,-4.31876518,9.988880389,ok,2.711052969,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6288,ECOLI,E. coli,cfu/100ml,CDH,14253343,-45.4835,169.8139,ORC-00074,60,35,747,270,0.12962963,1.243994947,0.213501423,0.893249289,0.106750711,0,0.658119658,0,42,1.360098066,-0.182612855,2.490429616,ok,3.23832873,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6289,ECOLI,E. coli,cfu/100ml,CDL,14244470,-45.3922,170.8388,ORC-00079,58,65,681,252,0.257936508,2.452485329,0.014187316,0.992906342,0.007093658,0.010416667,0.78125,1,87.5,7.389550287,2.421118506,18.56380454,ok,8.445200329,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6290,ECOLI,E. coli,cfu/100ml,CDH,14234616,-45.253,170.8413,ORC-00081,59,103,664,261,0.394636015,3.958367681,7.55E-05,0.999962268,3.77E-05,0.2,0.533333333,1,41.5,7.024038462,3.476005482,11.13670406,ok,16.92539388,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6291,ECOLI,E. coli,cfu/100ml,CDL,14227284,-45.1538,170.8819,ORC-00082,60,83,745,270,0.307407407,3.004247552,0.002662386,0.998668807,0.001331193,0,0.714285714,0,150,16.81686937,6.895931535,41.50152416,ok,11.21124625,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6292,ECOLI,E. coli,cfu/100ml,CWL,14310627,-46.2896,169.2311,ORC-00088,58,-62,682,252,-0.246031746,-2.335810722,0.019501109,0.990249446,0.990249446,0,0.783505155,0,220,-19.37275465,-49.64014575,-3.731227489,ok,-8.805797569,Improving,TRUE,BiMonth,NA,2019,Very likely improving
6293,ECOLI,E. coli,cfu/100ml,CDLk,14286827,-45.9305,170.0661,ORC-00089,58,33,675.3333333,252,0.130952381,1.231376568,0.218182057,0.890908972,0.109091028,0.081632653,0.5,1,11,0.502824576,-0.144689471,1.291491497,WARNING: Sen slope influenced by censored values,4.57113251,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6294,ECOLI,E. coli,cfu/100ml,CDL,14303249,-46.1671,169.5563,ORC-00094,58,4,678,252,0.015873016,0.115214306,0.90827526,0.54586237,0.45413763,0,0.705882353,0,220,0,-9.301174509,9.931408921,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6295,ECOLI,E. coli,cfu/100ml,CWL,14280891,-45.8622,170.5175,ORC-00095,57,188,21096.66667,1596,0.117794486,1.28746279,0.197933031,0.901033484,0.098966516,0.010416667,0.78125,1,545,30.11552175,-9.188333772,75.9074471,ok,5.525783808,Worsening,FALSE,BiMonth,NA,2019,Very likely worsening
6296,ECOLI,E. coli,cfu/100ml,CDH,14228398,-45.15,170.2612,ORC-00098,56,10,618,234,0.042735043,0.362033094,0.7173273,0.64133635,0.35866365,0.026548673,0.654867257,1,30,0.681603593,-3.400140467,3.832590455,ok,2.272011977,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6297,ECOLI,E. coli,cfu/100ml,CDH,14202593,-44.7501,169.1169,ORC-00103,60,52,742.3333333,270,0.192592593,1.871848497,0.061227567,0.969386217,0.030613783,0.089430894,0.62601626,1,33,2.54402477,0.284146861,7.246763445,WARNING: Sen slope influenced by censored values,7.709165969,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6298,ECOLI,E. coli,cfu/100ml,CWL,14316522,-46.4612,169.5505,ORC-00105,57,27,649,243,0.111111111,1.020589274,0.307449074,0.846275463,0.153724537,0,0.675675676,0,140,5.371323529,-5.344294643,12.61587247,ok,3.836659664,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6299,ECOLI,E. coli,cfu/100ml,CDH,14225042,-45.111,170.7364,ORC-00117,60,66,746,270,0.244444444,2.379819084,0.01732114,0.99133943,0.00866057,0.051724138,0.655172414,1,67,3.095141807,0.811088818,8.975354651,WARNING: Sen slope influenced by censored values,4.619614637,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6300,ECOLI,E. coli,cfu/100ml,CDL,14280119,-45.8517,170.5238,ORC-00119,57,5,649,243,0.020576132,0.157013734,0.875234024,0.562382988,0.437617012,0,0.714285714,0,445,4.000547645,-21.0878911,26.25758793,ok,0.898999471,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6301,ECOLI,E. coli,cfu/100ml,CDL,14296596,-46.059,169.4017,ORC-00130,57,15,651,243,0.061728395,0.548703261,0.583209108,0.708395446,0.291604554,0,0.792079208,0,116,3.017209729,-7.894703,11.81080286,ok,2.60104287,Worsening,TRUE,BiMonth,NA,2019,Likely worsening
6302,ECOLI,E. coli,cfu/100ml,CDH,14283983,-45.8659,169.1403,ORC-00131,58,11,680.3333333,252,0.043650794,0.383388538,0.701431701,0.64928415,0.35071585,0,0.788321168,0,196,2.169191873,-9.770713287,10.0007643,ok,1.106730548,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6303,ECOLI,E. coli,cfu/100ml,CDH,14247499,-45.4255,170.6633,ORC-00133,58,56,680,252,0.222222222,2.109153719,0.034931315,0.982534342,0.017465658,0.037593985,0.609022556,1,48,3.704473206,0.927986146,8.727525713,ok,7.717652513,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6304,ECOLI,E. coli,cfu/100ml,CDL,14297472,-46.082,169.8523,ORC-00159,59,-6,714,261,-0.022988506,-0.187120297,0.851566314,0.574216843,0.574216843,0,0.672413793,0,184,-0.855386417,-14.28453616,12.00867685,ok,-0.464883922,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6305,ECOLI,E. coli,cfu/100ml,CDL,14300117,-46.1075,169.2517,ORC-00162,58,-7,681,252,-0.027777778,-0.2299205,0.818153547,0.590923227,0.590923227,0,0.757281553,0,130,-1.061041095,-10.2837878,3.722227442,ok,-0.816185458,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6306,ECOLI,E. coli,cfu/100ml,CDL,14294004,-46.0248,169.6972,ORC-00163,59,5,715,261,0.019157088,0.149591518,0.8810869,0.55945655,0.44054345,0,0.752380952,0,326,0.996136364,-17.44365128,22.15889237,ok,0.305563302,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6307,ECOLI,E. coli,cfu/100ml,CXLk,12071965,-42.4044,171.5204,WCRC-00003,55,-11,599,229,-0.048034934,-0.408588923,0.682841361,0.65857932,0.65857932,0.044692737,0.368715084,1,80,-0.554922516,-3.264505491,2.137509569,ok,-0.693653145,Indeterminate,TRUE,BiMonth,NA,2019,Indeterminate
6308,ECOLI,E. coli,cfu/100ml,CXH,12082470,-42.63,171.5966,WCRC-00033,59,-7,18902.33333,1711,-0.004091175,-0.043640884,0.965190662,0.517404669,0.517404669,0.493975904,0.108433735,1,10,0,0,0,WARNING: Sen slope influenced by censored values,0,Indeterminate,FALSE,BiMonth,NA,2019,Indeterminate
6309,ECOLI,E. coli,cfu/100ml,CXLk,12083348,-42.6526,171.435,WCRC-00037,56,62,601,235,0.263829787,2.4882419,0.012837638,0.993581181,0.006418819,0.1125,0.5,1,38,3.36791148,0.756262552,6.077897459,ok,8.862924947,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6310,ECOLI,E. coli,cfu/100ml,CXH,12081292,-42.6012,171.4974,WCRC-00039,59,46,706.6666667,261,0.176245211,1.692798286,0.090493869,0.954753065,0.045246935,0.072289157,0.481927711,1,50,2.554195804,0,6.375820251,WARNING: Sen slope influenced by censored values,5.108391608,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6311,ECOLI,E. coli,cfu/100ml,CXLk,12081731,-42.6116,171.4133,WCRC-00040,57,61,652.3333333,244,0.25,2.34918092,0.018814762,0.990592619,0.009407381,0.074074074,0.456790123,1,100,5.077151155,2.526467996,12.43197266,WARNING: Sen slope influenced by censored values,5.077151155,Worsening,TRUE,BiMonth,NA,2019,Very likely worsening
6312,ECOLI,E. coli,cfu/100ml,WDL,2040298,-36.9666,174.8457,ARC-00014,36,64,5388,630,0.101587302,0.85827558,0.390740311,0.804629845,0.195370155,0,0.833333333,0,3350,163.5086395,-167.3865354,455.6905811,ok,4.88085491,Worsening,FALSE,Qtr,NA,2019,Likely worsening
6313,ECOLI,E. coli,cfu/100ml,CWH,4141704,-38.7519,176.3883,EBOP-00102,38,-75,6192.333333,703,-0.106685633,-0.940382539,0.347021375,0.826489312,0.826489312,0.026666667,0.413333333,1,6,-0.19690027,-0.800578395,0.031822629,ok,-3.281671159,Improving,FALSE,Qtr,NA,2019,Likely improving
6314,ECOLI,E. coli,cfu/100ml,CWH,4150879,-38.8744,176.3694,EBOP-00104,40,-2,7358.666667,780,-0.002564103,-0.011657366,0.990698978,0.504650511,0.504650511,0,0.623376623,0,26,0,-1.863064253,2.092322008,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,FALSE,Qtr,NA,2019,Indeterminate
6315,ECOLI,E. coli,cfu/100ml,CDH,13184248,-44.5093,170.6804,ECAN-00003,38,-14,429.3333333,162,-0.086419753,-0.627402216,0.530395616,0.734802192,0.734802192,0,0.842105263,0,39,-1.004034589,-3.556446695,1.337937204,ok,-2.574447664,Improving,TRUE,Qtr,NA,2019,Likely improving
6316,ECOLI,E. coli,cfu/100ml,CDH,13172090,-44.3046,170.0704,ECAN-00007,40,43,497,180,0.238888889,1.883957477,0.059570728,0.970214636,0.029785364,0.05,0.85,1,34,3.50281794,0.554227316,6.451154751,ok,10.30240571,Worsening,TRUE,Qtr,NA,2019,Very likely worsening
6317,ECOLI,E. coli,cfu/100ml,CWH,13145210,-43.8677,171.6999,ECAN-00018,40,27,497,180,0.15,1.16625939,0.243509587,0.878245207,0.121754793,0.05,0.825,1,142,9.515146396,-1.378181989,27.02627122,ok,6.700807321,Worsening,TRUE,Qtr,NA,2019,Likely worsening
6318,ECOLI,E. coli,cfu/100ml,CXGM,13156208,-44.0515,171.402,ECAN-00025,38,-5,6323,703,-0.007112376,-0.050303523,0.959880517,0.520059742,0.520059742,0.025641026,0.897435897,1,190,-0.7727433,-19.44331525,21.05638149,ok,-0.406707,Indeterminate,FALSE,Qtr,NA,2019,Indeterminate
6319,ECOLI,E. coli,cfu/100ml,CDL,13167748,-44.2493,171.3002,ECAN-00028,40,259,7356.333333,780,0.332051282,3.008077395,0.002629062,0.998685469,0.001314531,0.025,0.825,1,411,44.52621824,23.0245971,72.29606073,ok,10.83362974,Worsening,FALSE,Qtr,NA,2019,Very likely worsening
6320,ECOLI,E. coli,cfu/100ml,CDL,13166783,-44.2447,171.2677,ECAN-00034,40,-12,493.3333333,180,-0.066666667,-0.495247686,0.620425294,0.689787353,0.689787353,0.042553191,0.691489362,2,93,-0.750856634,-6.837476729,5.151628029,ok,-0.807372725,Improving,TRUE,Qtr,NA,2019,Likely improving
6321,ECOLI,E. coli,cfu/100ml,CDL,13159825,-44.1263,171.2641,ECAN-00036,40,-8,495.3333333,180,-0.044444444,-0.314520721,0.753125581,0.623437209,0.623437209,0.021276596,0.691489362,2,387,-1.128606126,-25.32305626,8.886769916,ok,-0.29162949,Indeterminate,TRUE,Qtr,NA,2019,Indeterminate
6322,ECOLI,E. coli,cfu/100ml,CWH,13153806,-44.0035,171.1653,ECAN-00038,40,12,492.3333333,180,0.066666667,0.49575039,0.62007053,0.689964735,0.310035265,0.031914894,0.691489362,1,38,0.450666271,-0.515179038,2.137171905,ok,1.185963872,Worsening,TRUE,Qtr,NA,2019,Likely worsening
6323,ECOLI,E. coli,cfu/100ml,CDH,13167411,-44.2454,171.1132,ECAN-00040,40,-45,494.3333333,180,-0.25,-1.978986029,0.047817579,0.97609121,0.97609121,0.021276596,0.680851064,1,29.5,-2.211390157,-5.865244501,-0.310816368,WARNING: Sen slope influenced by censored values,-7.496237821,Improving,TRUE,Qtr,NA,2019,Very likely improving
6324,ECOLI,E. coli,cfu/100ml,CDL,13177908,-44.4177,171.2425,ECAN-00042,40,-26,7338.666667,780,-0.033333333,-0.291831003,0.77041584,0.61479208,0.61479208,0.12195122,0.682926829,2,45,-0.533557864,-4.49933501,3.744848215,ok,-1.185684142,Indeterminate,FALSE,Qtr,NA,2019,Indeterminate
6325,ECOLI,E. coli,cfu/100ml,CDL,13202880,-44.8005,170.9757,ECAN-00049,40,32,496,180,0.177777778,1.391941091,0.163940237,0.918029881,0.081970119,0,0.875,0,92,2.244391629,-0.220131553,7.614534615,ok,2.439556119,Worsening,TRUE,Qtr,NA,2019,Very likely worsening
6326,ECOLI,E. coli,cfu/100ml,CDH,13155440,-44.0415,171.111,ECAN-00050,40,30,500,180,0.166666667,1.296919427,0.194658911,0.902670544,0.097329456,0.021276596,0.776595745,2,52,1.028633193,-0.820874959,4.013736264,ok,1.978140756,Worsening,TRUE,Qtr,NA,2019,Very likely worsening
6327,ECOLI,E. coli,cfu/100ml,CDL,13200705,-44.7753,171.1529,ECAN-00057,39,50,466,171,0.292397661,2.269881168,0.023214794,0.988392603,0.011607397,0,0.782608696,0,102,7.918699187,1.29744503,14.2222922,ok,7.763430575,Worsening,TRUE,Qtr,NA,2019,Very likely worsening
6328,ECOLI,E. coli,cfu/100ml,CDL,13198430,-44.7492,171.1606,ECAN-00058,40,49,7361.666667,780,0.062820513,0.559439546,0.575861778,0.712069111,0.287930889,0.025,0.875,1,326.5,4.745169774,-12.53722174,26.84566843,ok,1.453344494,Worsening,FALSE,Qtr,NA,2019,Likely worsening
6329,ECOLI,E. coli,cfu/100ml,CDL,13193514,-44.6657,171.162,ECAN-00061,40,-91,7361.666667,780,-0.116666667,-1.048949149,0.294201523,0.852899238,0.852899238,0.05,0.875,2,64,-4.515129631,-10.56222288,2.243839053,ok,-7.054890048,Improving,FALSE,Qtr,NA,2019,Likely improving
6330,ECOLI,E. coli,cfu/100ml,CDL,13114463,-43.2896,172.6852,ECAN-00072,40,-257,7361.666667,780,-0.329487179,-2.98367758,0.002848067,0.998575966,0.998575966,0.05,0.9,2,423,-49.01722978,-71.26495422,-22.58551737,ok,-11.58799758,Improving,FALSE,Qtr,NA,2019,Very likely improving
6331,ECOLI,E. coli,cfu/100ml,CDL,13118457,-43.3751,172.6324,ECAN-00082,40,89,7349.666667,780,0.114102564,1.026476121,0.304667214,0.847666393,0.152333607,0.075,0.8,2,640,30.69239726,-18.61231819,73.10702578,ok,4.795687073,Worsening,FALSE,Qtr,NA,2019,Likely worsening
6332,ECOLI,E. coli,cfu/100ml,CDL,13140034,-43.7656,172.3579,ECAN-00091,39,-17,458.3333333,171,-0.099415205,-0.747358986,0.454846895,0.772576552,0.772576552,0.129032258,0.612903226,2,1023,-34.75,-85.54912946,29.6843422,ok,-3.396871945,Improving,TRUE,Qtr,NA,2019,Likely improving
6333,ECOLI,E. coli,cfu/100ml,CDL,13139941,-43.7709,172.3534,ECAN-00092,39,-15,450.3333333,171,-0.087719298,-0.659722033,0.509432225,0.745283888,0.745283888,0.125,0.625,2,579,-8.1565431,-39.76238278,9.989212118,ok,-1.408729378,Improving,TRUE,Qtr,NA,2019,Likely improving
